X,Y
1043.0,1709.695556640625
1044.0,1709.7803955078125
1045.0,1707.853515625
1046.0,1709.64111328125
1047.0,1710.2294921875
1048.0,1711.18212890625
1049.0,1712.00244140625
1050.0,1712.2293701171875
1051.0,1712.20556640625
1052.0,1711.94091796875
1053.0,1711.3641357421875
1054.0,1713.64892578125
1055.0,1712.6845703125
1056.0,1712.075927734375
1057.0,1712.0594482421875
1058.0,1711.6983642578125
1059.0,1713.47216796875
1060.0,1712.988525390625
1061.0,1712.261962890625
1062.0,1712.1573486328125
1063.0,1711.70849609375
1064.0,1711.0364990234375
1065.0,1710.9088134765625
1066.0,1710.8131103515625
1067.0,1710.2445068359375
1068.0,1710.171630859375
1069.0,1710.6943359375
1070.0,1710.85009765625
1071.0,1710.5848388671875
1072.0,1710.509521484375
1073.0,1709.6962890625
1074.0,1710.4105224609375
1075.0,1710.0067138671875
1076.0,1710.1875
1077.0,1711.3199462890625
1078.0,1711.5106201171875
1079.0,1710.2474365234375
1080.0,1710.0589599609375
1081.0,1712.813720703125
1082.0,1713.9466552734375
1083.0,1713.3223876953125
1084.0,1714.154296875
1085.0,1713.5262451171875
1086.0,1714.471435546875
1087.0,1714.6822509765625
1088.0,1715.1826171875
1089.0,1715.489990234375
1090.0,1715.4188232421875
1091.0,1715.35595703125
1092.0,1714.73876953125
1093.0,1712.06201171875
1094.0,1711.0892333984375
1095.0,1712.8779296875
1096.0,1712.8575439453125
1097.0,1713.6551513671875
1098.0,1712.907958984375
1099.0,1710.673583984375
1100.0,1710.3026123046875
1101.0,1708.386962890625
1102.0,1710.8748779296875
1103.0,1714.522705078125
1104.0,1716.2728271484375
1105.0,1716.77197265625
1106.0,1716.44921875
1107.0,1715.674072265625
1108.0,1713.682861328125
1109.0,1711.3165283203125
1110.0,1711.6199951171875
1111.0,1709.958740234375
1112.0,1709.950439453125
1113.0,1711.7449951171875
